team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Newcastle,Charlton,18:30,3,1,1.69,3.3,4.41,1,0,0,1
Arsenal,Bolton,16:00,2,1,1.25,4.55,9.5,1,0,0,1
Aston Villa,Blackburn,16:00,0,2,1.9,3.23,3.62,0,0,1,0
Chelsea,Fulham,16:00,2,1,1.43,3.73,6.4,1,0,0,1
Leicester,Everton,16:00,1,1,2.37,3.12,2.63,0,1,0,0
Liverpool,Wolves,16:00,1,0,1.35,3.92,8.03,1,0,0,1
Manchester Utd,Tottenham,16:00,3,0,1.4,3.8,6.92,1,0,0,1
Middlesbrough,Birmingham,16:00,5,3,2.17,3.15,2.95,1,0,0,1
Liverpool,Portsmouth,21:00,3,0,1.44,3.62,6.48,1,0,0,1
Southampton,Liverpool,17:05,2,0,2.68,3.18,2.3,1,0,0,0
Tottenham,Newcastle,16:00,1,0,2.41,3.15,2.56,1,0,0,1
Manchester City,Manchester Utd,15:00,4,1,4.18,3.37,1.71,1,0,0,0
Wolves,Aston Villa,13:30,0,4,2.43,3.15,2.53,0,0,1,0
Birmingham,Leicester,16:00,0,1,1.49,3.53,5.88,0,0,1,0
Blackburn,Arsenal,16:00,0,2,5.63,3.43,1.54,0,0,1,1
Charlton,Middlesbrough,16:00,1,0,2.08,3.15,3.12,1,0,0,1
Everton,Portsmouth,16:00,1,0,1.7,3.27,4.43,1,0,0,1
Fulham,Leeds,16:00,2,0,1.84,3.28,3.72,1,0,0,1
Bolton,Chelsea,13:30,0,2,4.37,3.28,1.7,0,0,1,1
Middlesbrough,Tottenham,21:00,1,0,2.18,3.18,2.87,1,0,0,1
Birmingham,Bolton,16:00,2,0,2.03,3.18,3.18,1,0,0,1
Birmingham,Middlesbrough,20:45,3,1,2.07,3.17,3.15,1,0,0,1
Portsmouth,Newcastle,16:00,1,1,2.81,3.18,2.21,0,1,0,0
Leeds,Liverpool,13:00,2,2,3.2,3.18,2.03,0,1,0,0
Arsenal,Charlton,16:00,2,1,1.26,4.75,8.5,1,0,0,1
Blackburn,Southampton,16:00,1,1,2.07,3.17,3.13,0,1,0,0
Everton,Aston Villa,16:00,2,0,2.23,3.15,2.82,1,0,0,1
Fulham,Manchester Utd,16:00,1,1,4.83,3.45,1.6,0,1,0,0
Leicester,Wolves,16:00,0,0,2.05,3.13,3.2,0,1,0,0
Manchester City,Chelsea,16:00,0,1,3.93,3.27,1.79,0,0,1,1
Tottenham,Leicester,17:00,4,4,1.59,3.4,5.13,0,1,0,0
Aston Villa,Birmingham,13:00,2,2,2.01,3.08,3.3,0,1,0,0
Bolton,Manchester City,16:00,1,3,2.08,3.18,3.07,0,0,1,0
Charlton,Blackburn,16:00,3,2,2.15,3.18,2.95,1,0,0,1
Newcastle,Middlesbrough,16:00,2,1,1.72,3.25,4.38,1,0,0,1
Southampton,Everton,16:00,3,3,1.94,3.22,3.43,0,1,0,0
Wolves,Fulham,16:00,2,1,2.35,3.13,2.64,1,0,0,1
Chelsea,Arsenal,13:30,1,2,2.47,3.02,2.61,0,0,1,0
Manchester Utd,Leeds,13:30,1,1,1.22,5.12,9.24,0,1,0,0
Blackburn,Newcastle,21:00,1,1,2.51,3.1,2.39,0,1,0,0
Charlton,Tottenham,21:00,2,4,2.1,3.15,2.95,0,0,1,0
Liverpool,Manchester City,21:00,2,1,1.59,3.4,4.83,1,0,0,1
Manchester Utd,Middlesbrough,21:00,2,3,1.24,4.7,9.25,0,0,1,0
Portsmouth,Chelsea,21:00,0,2,5.2,3.4,1.54,0,0,1,1
Birmingham,Everton,20:45,3,0,1.95,3.15,3.3,1,0,0,1
Fulham,Aston Villa,20:45,1,2,2.02,3.15,3.1,0,0,1,0
